event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND64739,2023-07-05,2023,Protests,Unidentified Armed Group,Civilians,India,Manipur,Imphal East,24.74753515181641,94.5868652104449,0
IND46308,2023-07-06,2023,Battles,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.891638840643754,93.67188707330094,0
IND95741,2023-07-06,2023,Protests,Unidentified Armed Group,None,India,Manipur,Bishnupur,24.42851368442312,94.28865905690262,0
IND66967,2023-07-07,2023,Battles,Rebel Group B,Rebel Group A,India,Manipur,Imphal West,24.740143391026052,93.42060073539422,0
IND73917,2023-07-07,2023,Protests,State Forces,Protesters,India,Manipur,Tamenglong,24.28539165147279,94.176809746948,0
IND37209,2023-07-07,2023,Strategic developments,Unidentified Armed Group,Rebel Group B,India,Manipur,Kakching,24.579289220745807,93.96056932862989,0
IND76278,2023-07-07,2023,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal East,24.857482850725685,94.06261112425832,0
IND54587,2023-07-09,2023,Battles,Civilians,Civilians,India,Manipur,Thoubal,24.83862830999611,94.07487676679533,0
IND33710,2023-07-09,2023,Strategic developments,Rebel Group B,Civilians,India,Manipur,Jiribam,24.98516965333875,93.65671369182105,0
IND67929,2023-07-10,2023,Explosions/Remote violence,Unidentified Armed Group,Protesters,India,Manipur,Chandel,24.985326436438346,94.12682812954489,1
IND34630,2023-07-10,2023,Riots,Unidentified Armed Group,None,India,Manipur,Churachandpur,25.401640469575177,93.83683220379129,0
IND99300,2023-07-11,2023,Battles,Unidentified Armed Group,None,India,Manipur,Imphal West,24.979433229816923,94.0172095961258,3
IND73247,2023-07-12,2023,Battles,Civilians,Rebel Group B,India,Manipur,Imphal East,24.49467036142375,93.8536137245739,4
IND42791,2023-07-12,2023,Riots,State Forces,None,India,Manipur,Pherzawl,24.89144475110978,93.27894982742288,1
IND49809,2023-07-15,2023,Battles,Rebel Group A,Rebel Group A,India,Manipur,Kakching,25.416102447052882,94.53199763830548,2
IND26005,2023-07-17,2023,Protests,Rebel Group B,Rebel Group A,India,Manipur,Tamenglong,24.537652179474943,93.88400650056298,0
IND15523,2023-07-18,2023,Riots,State Forces,None,India,Manipur,Imphal West,25.238820783930894,94.06104019190661,0
IND27984,2023-07-21,2023,Protests,State Forces,None,India,Manipur,Churachandpur,25.08886476496572,93.98913300082916,0
IND81832,2023-07-24,2023,Battles,Civilians,None,India,Manipur,Senapati,25.10433692054106,94.25149098277736,3
IND20935,2023-07-25,2023,Riots,Rebel Group A,Rebel Group A,India,Manipur,Bishnupur,24.772212816477033,94.1300205628985,1
IND40733,2023-07-26,2023,Protests,Civilians,Unidentified Armed Group,India,Manipur,Thoubal,24.935318957254854,93.96552075015997,0
IND14858,2023-07-26,2023,Violence against civilians,Rebel Group A,None,India,Manipur,Tengnoupal,24.96681389818474,93.71883913581034,1
IND17385,2023-07-26,2023,Riots,Rebel Group A,None,India,Manipur,Churachandpur,25.10844579948043,93.5045799785101,1
IND97363,2023-07-27,2023,Protests,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.963639592420915,93.7252950872742,0
IND20051,2023-07-28,2023,Protests,Protesters,Protesters,India,Manipur,Bishnupur,24.81053129807363,93.87902326268829,0
IND80277,2023-07-28,2023,Violence against civilians,Civilians,None,India,Manipur,Tengnoupal,24.46733324462291,93.6468710236821,1
IND89544,2023-07-30,2023,Violence against civilians,Unidentified Armed Group,State Forces,India,Manipur,Thoubal,24.656042019647803,93.76846381405497,0
IND94895,2023-07-30,2023,Protests,Protesters,Rebel Group A,India,Manipur,Senapati,24.72944518846108,94.23325066691991,0
IND55904,2023-07-31,2023,Violence against civilians,State Forces,None,India,Manipur,Kakching,24.548100000108402,93.7911229663865,2
IND56764,2023-08-01,2023,Strategic developments,Protesters,Rebel Group B,India,Manipur,Senapati,24.74042255300134,94.01127793894715,0
IND60732,2023-08-02,2023,Protests,Protesters,State Forces,India,Manipur,Churachandpur,24.986636923718724,94.29225658455553,0
IND92728,2023-08-02,2023,Protests,Civilians,Civilians,India,Manipur,Tengnoupal,24.665890959181887,93.40494983570875,0
IND38375,2023-08-02,2023,Battles,State Forces,Rebel Group A,India,Manipur,Senapati,24.67327796674385,94.03964687423591,2
IND90373,2023-08-03,2023,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Thoubal,24.97983240217377,93.7434476894373,4
IND26492,2023-08-03,2023,Riots,Rebel Group A,None,India,Manipur,Imphal East,24.784569290396686,93.74244012823925,1
IND16380,2023-08-04,2023,Explosions/Remote violence,Civilians,Rebel Group A,India,Manipur,Imphal East,24.954163790863596,93.97198617237056,2
IND17405,2023-08-06,2023,Battles,Protesters,None,India,Manipur,Imphal East,24.229903589760685,94.00418934475941,2
IND45868,2023-08-09,2023,Protests,Civilians,Protesters,India,Manipur,Imphal West,24.781970763608108,93.73663302893401,0
IND31788,2023-08-11,2023,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Imphal West,24.57491472866034,94.16781503267528,2
IND45055,2023-08-11,2023,Riots,State Forces,Protesters,India,Manipur,Jiribam,24.937448179520928,94.08708425803638,0
IND31483,2023-08-13,2023,Strategic developments,Civilians,None,India,Manipur,Imphal East,24.757920346816793,93.65871261030196,0
IND90965,2023-08-13,2023,Protests,Rebel Group B,Civilians,India,Manipur,Kamjong,25.088330305202952,93.92945119564483,0
IND34993,2023-08-15,2023,Protests,State Forces,Civilians,India,Manipur,Noney,25.080559767542454,93.96285455571662,0
IND50865,2023-08-15,2023,Violence against civilians,Civilians,Civilians,India,Manipur,Imphal West,24.59409547907083,94.00523837737217,0
IND54666,2023-08-15,2023,Battles,Protesters,Protesters,India,Manipur,Senapati,25.185427408117583,93.62437919730324,3
IND80423,2023-08-15,2023,Strategic developments,Civilians,Civilians,India,Manipur,Churachandpur,24.935910086940204,93.9877243303912,0
IND86422,2023-08-17,2023,Violence against civilians,State Forces,Protesters,India,Manipur,Senapati,24.96250501744805,93.40804310574484,0
IND18975,2023-08-18,2023,Violence against civilians,Civilians,Rebel Group B,India,Manipur,Jiribam,24.466592742450477,93.84984519587245,1
IND63631,2023-08-18,2023,Strategic developments,Civilians,Protesters,India,Manipur,Imphal West,25.06369142198447,93.92090429293818,0
IND11554,2023-08-21,2023,Strategic developments,Rebel Group B,Protesters,India,Manipur,Imphal East,24.340196189255135,94.56028339292132,0
IND36622,2023-08-21,2023,Riots,State Forces,None,India,Manipur,Thoubal,24.500818113043202,94.15483189348586,0
IND54162,2023-08-22,2023,Protests,Rebel Group B,Rebel Group A,India,Manipur,Tengnoupal,24.76326725474386,93.90817754547001,0
IND60955,2023-08-23,2023,Riots,Civilians,Civilians,India,Manipur,Thoubal,24.808630931898996,93.9867016597852,0
IND61111,2023-08-23,2023,Explosions/Remote violence,State Forces,Rebel Group A,India,Manipur,Imphal East,24.696779260415095,94.58420570325717,0
IND93748,2023-08-26,2023,Protests,Protesters,None,India,Manipur,Imphal West,24.75583047285004,94.06099876061646,0
IND40837,2023-08-29,2023,Riots,Rebel Group A,Civilians,India,Manipur,Jiribam,24.553134941108873,93.57039484187251,0
IND92447,2023-08-30,2023,Protests,Rebel Group A,Protesters,India,Manipur,Imphal West,24.651317911153264,93.85761180899074,0
IND22756,2023-08-30,2023,Riots,Protesters,Rebel Group A,India,Manipur,Imphal West,24.49577368709845,94.2266278566069,2
IND58882,2023-08-31,2023,Protests,Rebel Group B,None,India,Manipur,Kangpokpi,25.469786248550648,93.34338075743935,0
IND45224,2023-08-31,2023,Riots,Unidentified Armed Group,None,India,Manipur,Imphal East,24.645538281662656,94.02375198711714,2
IND26860,2023-08-31,2023,Protests,State Forces,State Forces,India,Manipur,Imphal West,24.88616247605522,93.88336708050745,0
IND59854,2023-09-01,2023,Battles,Rebel Group A,None,India,Manipur,Bishnupur,24.930083259022386,93.83095893240925,2
IND73853,2023-09-02,2023,Violence against civilians,State Forces,Protesters,India,Manipur,Kangpokpi,24.162964028901893,93.95062273635077,0
IND58330,2023-09-03,2023,Protests,Protesters,State Forces,India,Manipur,Jiribam,24.722557330484978,94.0346227540524,0
IND89303,2023-09-03,2023,Riots,Protesters,Rebel Group B,India,Manipur,Kakching,25.0180659691832,94.13988991620187,0
IND94700,2023-09-04,2023,Violence against civilians,Rebel Group B,None,India,Manipur,Tamenglong,24.694889106121966,94.14269553708702,2
IND30614,2023-09-04,2023,Battles,Civilians,Civilians,India,Manipur,Noney,24.978047405186704,94.43319042452063,2
IND41336,2023-09-04,2023,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Imphal East,24.8959032358046,94.39952783837641,0
IND29403,2023-09-05,2023,Protests,Protesters,Rebel Group A,India,Manipur,Imphal East,25.0603610583588,93.89703029679653,0
IND26359,2023-09-05,2023,Protests,Rebel Group B,None,India,Manipur,Imphal East,24.5766417184827,94.37082252110537,0
IND93234,2023-09-06,2023,Riots,Rebel Group B,State Forces,India,Manipur,Imphal West,25.07256452454079,94.06196735408737,2
IND94153,2023-09-06,2023,Battles,Rebel Group A,Rebel Group A,India,Manipur,Kangpokpi,24.637204797011762,93.77558696773355,3
IND21207,2023-09-06,2023,Protests,Rebel Group B,Civilians,India,Manipur,Imphal West,24.85624955587597,94.08625993408224,0
IND40134,2023-09-06,2023,Battles,Rebel Group B,State Forces,India,Manipur,Churachandpur,25.332294306004243,94.03915388870101,1
IND95119,2023-09-07,2023,Strategic developments,Protesters,Rebel Group A,India,Manipur,Jiribam,25.016410823599934,93.77092374878981,0
IND98281,2023-09-08,2023,Strategic developments,State Forces,Civilians,India,Manipur,Kamjong,25.122607255127324,93.48345838599657,0
IND77589,2023-09-09,2023,Riots,Protesters,None,India,Manipur,Senapati,24.59039775408183,93.70499461298779,0
IND89888,2023-09-10,2023,Strategic developments,Rebel Group A,State Forces,India,Manipur,Imphal West,24.7186788549196,93.90640252513104,0
IND30119,2023-09-10,2023,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Jiribam,24.508593241422947,94.19806907417512,0
IND79343,2023-09-10,2023,Riots,Civilians,Rebel Group A,India,Manipur,Churachandpur,24.670011919306038,94.24808054170423,1
IND35176,2023-09-10,2023,Protests,Rebel Group A,None,India,Manipur,Churachandpur,24.415220999153735,94.20474097769907,0
IND52800,2023-09-12,2023,Protests,State Forces,None,India,Manipur,Churachandpur,24.894034977197418,93.86825823685714,0
IND99359,2023-09-13,2023,Riots,State Forces,Unidentified Armed Group,India,Manipur,Churachandpur,24.82585257738042,93.58275751866147,1
IND82271,2023-09-14,2023,Explosions/Remote violence,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal East,25.210847635155705,94.43528847671062,2
IND27140,2023-09-15,2023,Riots,Protesters,Unidentified Armed Group,India,Manipur,Imphal West,25.294517755676665,94.13448624043431,0
IND68260,2023-09-15,2023,Explosions/Remote violence,Rebel Group B,Protesters,India,Manipur,Senapati,25.02657512013286,94.20095320646469,4
IND49034,2023-09-15,2023,Battles,Unidentified Armed Group,None,India,Manipur,Jiribam,24.777098586313425,93.91421258171006,2
IND42003,2023-09-16,2023,Protests,State Forces,Protesters,India,Manipur,Tengnoupal,24.908809984709052,93.8362795184217,0
IND53995,2023-09-16,2023,Battles,State Forces,None,India,Manipur,Chandel,24.878103652315545,94.07448168648938,0
IND32616,2023-09-17,2023,Violence against civilians,Unidentified Armed Group,Rebel Group A,India,Manipur,Churachandpur,25.052743602789043,94.14465672674535,1
IND82108,2023-09-17,2023,Strategic developments,Rebel Group A,None,India,Manipur,Tamenglong,24.84961458061584,94.11403308433637,0
IND55612,2023-09-19,2023,Riots,Civilians,Rebel Group B,India,Manipur,Pherzawl,24.49600691361283,93.21888147098585,2
IND59135,2023-09-20,2023,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Jiribam,24.925242481661666,94.45771339500622,2
IND77983,2023-09-20,2023,Battles,Unidentified Armed Group,None,India,Manipur,Noney,24.303342291963283,93.75490382442868,1
IND72108,2023-09-21,2023,Protests,Rebel Group A,None,India,Manipur,Ukhrul,24.56155843637399,93.7827762585585,0
IND90800,2023-09-22,2023,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Senapati,25.02592259736962,93.63188150670581,3
IND92793,2023-09-23,2023,Explosions/Remote violence,Protesters,None,India,Manipur,Imphal West,25.24167039010502,93.98237480135876,5
IND99343,2023-09-25,2023,Protests,Rebel Group B,Protesters,India,Manipur,Imphal West,25.390478503601308,94.13662692254795,0
IND86598,2023-09-25,2023,Protests,State Forces,Unidentified Armed Group,India,Manipur,Bishnupur,24.640694213893283,93.82092651455045,0
IND84453,2023-09-26,2023,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal West,24.79277449883762,93.63603054500074,0
IND62393,2023-09-27,2023,Riots,Civilians,Rebel Group A,India,Manipur,Kangpokpi,24.245646378440448,93.87136883048782,0
IND95409,2023-09-28,2023,Protests,State Forces,State Forces,India,Manipur,Imphal East,24.790885752975164,93.86638750491687,0
IND68169,2023-09-29,2023,Riots,Rebel Group B,Rebel Group A,India,Manipur,Churachandpur,25.099926920480982,94.01894687907996,0
IND10275,2023-09-30,2023,Protests,Unidentified Armed Group,Rebel Group B,India,Manipur,Chandel,24.984807080095425,93.59939084340297,0
IND17557,2023-10-01,2023,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Kamjong,25.177379812963196,94.5244749872247,0
IND52207,2023-10-03,2023,Strategic developments,Unidentified Armed Group,Rebel Group B,India,Manipur,Bishnupur,24.24923620440881,94.01161510511324,0
IND24905,2023-10-05,2023,Violence against civilians,State Forces,None,India,Manipur,Imphal West,24.58677901834966,94.04880066161098,0
IND13471,2023-10-05,2023,Riots,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Kamjong,25.072028196795042,94.1995147587203,0
IND19435,2023-10-06,2023,Violence against civilians,Protesters,State Forces,India,Manipur,Senapati,24.655297679239062,93.91485028425535,0
IND49806,2023-10-07,2023,Battles,Rebel Group A,State Forces,India,Manipur,Imphal East,25.336776683067928,93.76300755767056,4
IND57665,2023-10-07,2023,Protests,Civilians,Rebel Group A,India,Manipur,Pherzawl,25.233552259189146,94.20194580173877,0
IND99043,2023-10-08,2023,Battles,Rebel Group A,Rebel Group B,India,Manipur,Tamenglong,24.513484111601233,93.8494942048271,3
IND61739,2023-10-10,2023,Protests,Unidentified Armed Group,None,India,Manipur,Bishnupur,24.931808015105663,93.87461420589446,0
IND26984,2023-10-10,2023,Explosions/Remote violence,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,24.722411003414162,93.65449318980009,4
IND10801,2023-10-11,2023,Strategic developments,State Forces,None,India,Manipur,Thoubal,25.249541598704774,94.09767604847171,0
IND16574,2023-10-12,2023,Battles,Protesters,None,India,Manipur,Imphal West,25.011491812810362,94.04882995182824,1
IND14430,2023-10-15,2023,Protests,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.91334307456929,94.45914473698909,0
IND31585,2023-10-15,2023,Protests,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal East,25.21401384367017,93.91494352807729,0
IND55805,2023-10-16,2023,Battles,State Forces,None,India,Manipur,Pherzawl,25.180447840798855,94.57911609184075,1
IND74140,2023-10-17,2023,Protests,Protesters,None,India,Manipur,Imphal West,25.201949371834385,93.84871785230072,0
IND90528,2023-10-17,2023,Strategic developments,Unidentified Armed Group,Rebel Group B,India,Manipur,Kamjong,25.03622280635016,93.56088301284727,0
IND63682,2023-10-18,2023,Protests,Civilians,None,India,Manipur,Imphal West,25.263713552165346,94.20014755054405,0
IND86759,2023-10-18,2023,Riots,State Forces,None,India,Manipur,Tengnoupal,24.969583470842927,94.06708018074313,0
IND70521,2023-10-20,2023,Strategic developments,State Forces,State Forces,India,Manipur,Churachandpur,24.79594791513429,94.10320980155255,0
IND87271,2023-10-20,2023,Protests,State Forces,None,India,Manipur,Noney,24.749205536396783,94.15597336083265,0
IND72607,2023-10-22,2023,Riots,Rebel Group B,None,India,Manipur,Imphal East,24.63507947132592,93.22784628168763,0
IND18382,2023-10-24,2023,Strategic developments,Rebel Group B,None,India,Manipur,Imphal West,25.218523094864853,94.29186473077449,0
IND78809,2023-10-25,2023,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Ukhrul,24.8112540728796,93.56888591847306,0
IND85153,2023-10-26,2023,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Churachandpur,25.332676472116905,93.62012300221629,0
IND17261,2023-10-26,2023,Protests,Civilians,Civilians,India,Manipur,Noney,25.03187874894056,94.22132773121545,0
IND44545,2023-10-27,2023,Explosions/Remote violence,Civilians,Civilians,India,Manipur,Imphal East,24.383921625549924,93.90210399252332,1
IND58575,2023-10-27,2023,Strategic developments,Protesters,State Forces,India,Manipur,Ukhrul,24.38973079873411,93.87348288943969,0
IND14533,2023-10-28,2023,Battles,State Forces,Protesters,India,Manipur,Churachandpur,24.6727552637547,94.44579719097297,2
IND14177,2023-10-29,2023,Violence against civilians,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal East,25.061378972976936,94.06382475662755,0
IND75756,2023-11-01,2023,Strategic developments,Rebel Group B,None,India,Manipur,Bishnupur,24.304544479205024,94.18225184010925,0
IND54379,2023-11-03,2023,Protests,Rebel Group A,Rebel Group B,India,Manipur,Imphal East,24.778993581698266,93.56795150586423,0
IND95061,2023-11-04,2023,Riots,Rebel Group B,Rebel Group A,India,Manipur,Tamenglong,24.774914047495546,93.88492957493058,2
IND93401,2023-11-05,2023,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Imphal West,24.827743798965756,93.78447881795263,0
IND88113,2023-11-06,2023,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Churachandpur,24.69325629643362,93.71519075050114,1
IND18661,2023-11-07,2023,Protests,State Forces,None,India,Manipur,Churachandpur,25.0716329904006,93.62479365540179,0
IND91527,2023-11-07,2023,Violence against civilians,Unidentified Armed Group,None,India,Manipur,Tamenglong,25.256673486923614,93.71123674232375,1
IND31500,2023-11-09,2023,Riots,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal West,24.971359739902542,93.53695441089819,0
IND18418,2023-11-09,2023,Riots,Protesters,None,India,Manipur,Imphal West,25.17286472032073,93.53126081663217,0
IND26195,2023-11-09,2023,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Chandel,24.778342320113513,93.7727397960509,0
IND97081,2023-11-11,2023,Protests,Civilians,State Forces,India,Manipur,Bishnupur,25.142315089378243,93.82081519590116,0
IND68504,2023-11-11,2023,Protests,Civilians,Rebel Group B,India,Manipur,Senapati,24.463301148112933,93.95333846160922,0
IND14001,2023-11-11,2023,Battles,State Forces,Civilians,India,Manipur,Imphal East,25.077296518954455,93.33985534436026,3
IND44091,2023-11-12,2023,Battles,State Forces,Protesters,India,Manipur,Imphal West,24.99603027399372,93.52648096721414,2
IND87539,2023-11-12,2023,Protests,State Forces,Protesters,India,Manipur,Jiribam,25.044236724795113,93.91194472555824,0
IND49129,2023-11-12,2023,Protests,Protesters,Rebel Group B,India,Manipur,Thoubal,24.617883886906085,94.0164087048199,0
IND34634,2023-11-14,2023,Protests,Rebel Group B,None,India,Manipur,Imphal West,24.921841082669474,94.08029317055244,0
IND72976,2023-11-16,2023,Explosions/Remote violence,Unidentified Armed Group,State Forces,India,Manipur,Churachandpur,24.591692982582842,94.12269700752896,0
IND85017,2023-11-20,2023,Protests,Rebel Group A,None,India,Manipur,Chandel,24.314627104063582,93.83545547174259,0
IND46304,2023-11-20,2023,Riots,Rebel Group B,None,India,Manipur,Churachandpur,25.13076901464876,93.87025196562311,0
IND68048,2023-11-20,2023,Explosions/Remote violence,Unidentified Armed Group,Rebel Group A,India,Manipur,Kamjong,25.59801252916085,94.1717866513156,2
IND26881,2023-11-20,2023,Strategic developments,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,25.12997684033246,94.44680680986521,0
IND53937,2023-11-21,2023,Riots,Rebel Group A,Rebel Group A,India,Manipur,Jiribam,25.443532831860978,94.24136842749952,1
IND36622,2023-11-22,2023,Battles,Protesters,Protesters,India,Manipur,Jiribam,25.124817832219367,94.02969891798968,3
IND77808,2023-11-22,2023,Strategic developments,State Forces,Rebel Group A,India,Manipur,Imphal West,24.621905296041373,94.11991210991759,0
IND34654,2023-11-23,2023,Strategic developments,Civilians,Civilians,India,Manipur,Senapati,24.45788349855208,94.74880638229266,0
IND47903,2023-11-23,2023,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,25.570267244596987,93.91074668460067,1
IND44656,2023-11-24,2023,Explosions/Remote violence,Rebel Group B,Rebel Group A,India,Manipur,Bishnupur,24.655136112575857,93.48716685449946,3
IND28517,2023-11-25,2023,Battles,Unidentified Armed Group,State Forces,India,Manipur,Chandel,24.719096211018083,93.23612526930287,1
IND33275,2023-11-26,2023,Battles,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal East,24.802662736787937,94.56214316916247,5
IND29128,2023-11-26,2023,Protests,State Forces,State Forces,India,Manipur,Imphal East,24.622995099192636,93.75298939685162,0
IND97755,2023-11-27,2023,Riots,Protesters,Unidentified Armed Group,India,Manipur,Kakching,24.70020244588845,93.61150380339096,1
IND17868,2023-11-28,2023,Violence against civilians,State Forces,None,India,Manipur,Thoubal,25.046634771529682,94.09017598356188,0
IND74763,2023-11-28,2023,Explosions/Remote violence,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal West,24.777613445180158,94.02101784865242,0
IND84905,2023-11-28,2023,Riots,Rebel Group B,Rebel Group A,India,Manipur,Pherzawl,24.75840151276026,94.2910180830013,0
IND39655,2023-11-29,2023,Protests,Rebel Group B,Rebel Group B,India,Manipur,Ukhrul,25.398428469817944,93.65433982391968,0
IND17399,2023-12-03,2023,Riots,Rebel Group B,Rebel Group B,India,Manipur,Kakching,25.513301198818542,94.1178434125004,1
IND40982,2023-12-05,2023,Violence against civilians,Rebel Group B,Rebel Group B,India,Manipur,Jiribam,24.96080627764555,93.70847035450687,0
IND56442,2023-12-06,2023,Riots,Unidentified Armed Group,State Forces,India,Manipur,Ukhrul,25.069368252019583,93.65325189339414,1
IND48736,2023-12-07,2023,Battles,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Tengnoupal,25.165183425308097,93.40746554833083,2
IND16630,2023-12-09,2023,Protests,Rebel Group A,Rebel Group B,India,Manipur,Churachandpur,25.22946582734317,93.88396201896889,0
IND12254,2023-12-10,2023,Protests,Unidentified Armed Group,Civilians,India,Manipur,Imphal West,25.19093018458331,93.50664092834748,0
IND44533,2023-12-11,2023,Protests,Protesters,Rebel Group A,India,Manipur,Bishnupur,25.02714911894745,93.71041868528202,0
IND18539,2023-12-13,2023,Protests,Protesters,None,India,Manipur,Thoubal,24.22274905872321,93.97395199792145,0
IND52162,2023-12-13,2023,Battles,Civilians,Protesters,India,Manipur,Kangpokpi,25.03128981523023,93.72769055919055,1
IND70428,2023-12-14,2023,Protests,Rebel Group A,None,India,Manipur,Thoubal,24.98115384428609,93.90897903993331,0
IND40866,2023-12-14,2023,Protests,Rebel Group B,Rebel Group A,India,Manipur,Jiribam,24.825996878643256,93.61010135413834,0
IND66911,2023-12-15,2023,Protests,State Forces,Protesters,India,Manipur,Pherzawl,24.94748231151037,93.81860399562707,0
IND96462,2023-12-15,2023,Violence against civilians,Rebel Group B,None,India,Manipur,Churachandpur,25.121756955697894,93.49668981456838,1
IND34813,2023-12-15,2023,Explosions/Remote violence,Rebel Group A,Rebel Group A,India,Manipur,Imphal East,24.379322063644736,93.12538864387253,0
IND76670,2023-12-15,2023,Battles,Unidentified Armed Group,None,India,Manipur,Imphal East,25.027376667753018,93.99128271987605,2
IND20857,2023-12-15,2023,Violence against civilians,State Forces,State Forces,India,Manipur,Ukhrul,25.081934365497546,93.64362869338558,1
IND81244,2023-12-15,2023,Violence against civilians,Rebel Group A,Rebel Group A,India,Manipur,Chandel,24.667097242598732,93.57666254766009,0
IND18922,2023-12-16,2023,Protests,Rebel Group A,State Forces,India,Manipur,Tamenglong,24.513341974310446,93.95548856937282,0
IND60400,2023-12-16,2023,Violence against civilians,Protesters,None,India,Manipur,Imphal East,24.875138907739487,93.70448807813392,0
IND87518,2023-12-18,2023,Riots,Unidentified Armed Group,None,India,Manipur,Tamenglong,24.522021076924016,93.89494452983004,0
IND27945,2023-12-18,2023,Protests,Rebel Group B,None,India,Manipur,Imphal East,24.81506152177629,93.15237740216001,0
IND83844,2023-12-19,2023,Riots,Protesters,State Forces,India,Manipur,Kamjong,24.337714081249462,94.38384125662996,0
IND78071,2023-12-19,2023,Riots,Unidentified Armed Group,None,India,Manipur,Imphal East,24.671834192385155,93.94039155432914,1
IND67063,2023-12-20,2023,Strategic developments,Protesters,None,India,Manipur,Kamjong,24.60801420248627,93.86972408805778,0
IND16594,2023-12-21,2023,Strategic developments,Civilians,Rebel Group B,India,Manipur,Jiribam,25.27508925427424,94.18130546620117,0
IND56417,2023-12-22,2023,Riots,State Forces,Rebel Group A,India,Manipur,Imphal West,25.035870566806363,94.1810357426102,0
IND17642,2023-12-22,2023,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal East,24.740753694199046,93.64678012455667,0
IND62791,2023-12-23,2023,Explosions/Remote violence,Protesters,Rebel Group A,India,Manipur,Kangpokpi,25.05562981204223,93.94555232803043,1
IND54885,2023-12-23,2023,Riots,Rebel Group B,Rebel Group B,India,Manipur,Imphal West,25.01790534679495,93.62952460681164,0
IND89624,2023-12-23,2023,Protests,Rebel Group A,None,India,Manipur,Kakching,24.62054045240319,93.90599684930214,0
IND30836,2023-12-23,2023,Protests,Civilians,Rebel Group A,India,Manipur,Pherzawl,24.799370586316982,93.7852949448898,0
IND25696,2023-12-24,2023,Battles,State Forces,Protesters,India,Manipur,Imphal East,24.401961246451492,93.8252426353164,1
IND99900,2023-12-24,2023,Violence against civilians,Rebel Group B,Rebel Group B,India,Manipur,Senapati,24.79147804755246,93.80263465558134,0
IND50558,2023-12-24,2023,Protests,State Forces,None,India,Manipur,Imphal West,24.28653550389451,94.17972072493845,0
IND39581,2023-12-25,2023,Battles,Protesters,Protesters,India,Manipur,Imphal East,25.197052919290133,93.63982001702716,2
IND58022,2023-12-25,2023,Battles,Rebel Group A,None,India,Manipur,Senapati,25.143729700854234,93.43168831239021,4
IND85919,2023-12-26,2023,Strategic developments,Protesters,Unidentified Armed Group,India,Manipur,Imphal West,25.075838364512844,94.1179280432194,0
IND55814,2023-12-27,2023,Protests,State Forces,Rebel Group A,India,Manipur,Churachandpur,24.93249129439591,93.63469074054424,0
IND57178,2023-12-28,2023,Explosions/Remote violence,Unidentified Armed Group,None,India,Manipur,Kamjong,25.274944388152914,93.67731086491949,3
IND95171,2023-12-28,2023,Violence against civilians,Protesters,None,India,Manipur,Tamenglong,24.937495877115893,94.45313122898096,1
IND28018,2023-12-29,2023,Riots,Rebel Group B,State Forces,India,Manipur,Tamenglong,25.540115247380786,94.08422008386343,2
IND24583,2024-01-01,2024,Violence against civilians,Civilians,None,India,Manipur,Thoubal,24.95956887445199,94.20705270649395,1
IND57786,2024-01-01,2024,Riots,Civilians,Civilians,India,Manipur,Imphal West,25.045539650185773,93.81280352436542,1
IND30704,2024-01-01,2024,Battles,Unidentified Armed Group,None,India,Manipur,Tengnoupal,24.698906692269166,94.63777166676716,2
IND51343,2024-01-02,2024,Violence against civilians,Civilians,Unidentified Armed Group,India,Manipur,Imphal West,24.071150029683594,94.27281699136994,1
IND70874,2024-01-03,2024,Explosions/Remote violence,State Forces,Unidentified Armed Group,India,Manipur,Pherzawl,24.554630500689843,93.81407226735305,3
